Node	HOG	change	pvalue	direction	source
32	N0.HOG0010016	-1	0.0101049	contraction	main_model
32	N0.HOG0010219	-1	0.0101049	contraction	main_model
32	N0.HOG0010407	-1	0.0101049	contraction	main_model
32	N0.HOG0010930	-1	0.0101049	contraction	main_model
32	N0.HOG0011236	-1	0.0101049	contraction	main_model
32	N0.HOG0012216	-1	0.0101049	contraction	main_model
32	N0.HOG0013844	-1	0.0101049	contraction	main_model
32	N0.HOG0015154	-1	0.0101049	contraction	main_model
32	N0.HOG0015161	-1	0.0101049	contraction	main_model
32	N0.HOG0000094	1	0.0101495	expansion	main_model
32	N0.HOG0000121	1	0.0101495	expansion	main_model
32	N0.HOG0009534	1	0.0135306	expansion	main_model
32	N0.HOG0000643	-1	0.0200288	contraction	main_model
32	N0.HOG0000690	-1	0.0200288	contraction	main_model
32	N0.HOG0000768	-1	0.0200288	contraction	main_model
32	N0.HOG0001238	-1	0.0200288	contraction	main_model
32	N0.HOG0001313	-1	0.0200288	contraction	main_model
32	N0.HOG0000222	-1	0.0297754	contraction	main_model
32	N0.HOG0000639	-1	0.0297754	contraction	main_model
32	N0.HOG0001179	-1	0.0297754	contraction	main_model
32	N0.HOG0000043	-1	0.0393486	contraction	main_model
32	N0.HOG0000099	-1	0.0393486	contraction	main_model
32	N0.HOG0000814	-1	0.0393486	contraction	main_model
32	N0.HOG0000106	-1	0.0487519	contraction	main_model
32	N0.HOG0000504	-1	0.0487519	contraction	main_model
33	N0.HOG0000054	5	6.04723e-09	expansion	main_model
33	N0.HOG0000057	5	3.51967e-08	expansion	main_model
33	N0.HOG0000304	2	0.00050748	expansion	main_model
33	N0.HOG0000007	1	0.00716376	expansion	main_model
33	N0.HOG0000123	1	0.00716376	expansion	main_model
33	N0.HOG0000260	1	0.00716376	expansion	main_model
33	N0.HOG0000442	1	0.00716376	expansion	main_model
33	N0.HOG0000732	1	0.00716376	expansion	main_model
33	N0.HOG0000854	1	0.00716376	expansion	main_model
33	N0.HOG0000939	1	0.00716376	expansion	main_model
33	N0.HOG0000955	1	0.00716376	expansion	main_model
33	N0.HOG0001147	1	0.00716376	expansion	main_model
33	N0.HOG0000160	1	0.0143276	expansion	main_model
33	N0.HOG0000235	1	0.0143276	expansion	main_model
33	N0.HOG0000502	1	0.0143276	expansion	main_model
33	N0.HOG0000574	1	0.0143276	expansion	main_model
33	N0.HOG0000224	1	0.0214844	expansion	main_model
33	N0.HOG0000044	1	0.0286274	expansion	main_model
33	N0.HOG0000039	1	0.0357505	expansion	main_model
33	N0.HOG0000055	1	0.0357505	expansion	main_model
33	N0.HOG0000159	1	0.0357505	expansion	main_model
33	N0.HOG0000040	1	0.042848	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000779	10	1.16164e-10	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000154	5	7.5758e-06	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000055	-5	1.14576e-05	contraction	main_model
Ancistrocerus_nigricornis	N0.HOG0000275	6	1.56907e-05	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0009140	4	6.95505e-05	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000171	4	0.000289946	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000211	5	0.00038418	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000393	3	0.000638516	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000667	3	0.000638516	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000166	4	0.000729172	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000043	-3	0.00191337	contraction	main_model
Ancistrocerus_nigricornis	N0.HOG0000114	-3	0.00191337	contraction	main_model
Ancistrocerus_nigricornis	N0.HOG0001260	3	0.00215489	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000233	2	0.00586196	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000289	2	0.00586196	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0001168	2	0.00586196	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0001305	2	0.00586196	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0001480	2	0.00586196	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0001777	2	0.00586196	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0007166	2	0.00586196	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000045	3	0.00586702	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000373	3	0.00586702	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000160	-2	0.00972898	contraction	main_model
Ancistrocerus_nigricornis	N0.HOG0000163	-2	0.00972898	contraction	main_model
Ancistrocerus_nigricornis	N0.HOG0000235	-2	0.00972898	contraction	main_model
Ancistrocerus_nigricornis	N0.HOG0000241	-2	0.00972898	contraction	main_model
Ancistrocerus_nigricornis	N0.HOG0000244	-2	0.00972898	contraction	main_model
Ancistrocerus_nigricornis	N0.HOG0000402	-2	0.00972898	contraction	main_model
Ancistrocerus_nigricornis	N0.HOG0000159	3	0.0205417	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000051	2	0.0269934	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000350	2	0.0269934	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0000771	2	0.0269934	expansion	main_model
Ancistrocerus_nigricornis	N0.HOG0009032	2	0.0269934	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000045	14	6.00896e-12	expansion	main_model
Anoplius_nigerrimus	N0.HOG0001930	7	1.99713e-07	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000442	7	1.27538e-06	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000053	6	1.63514e-06	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000054	8	3.68864e-05	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000590	4	0.000446567	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000042	-4	0.000702629	contraction	main_model
Anoplius_nigerrimus	N0.HOG0000435	3	0.000897425	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000660	3	0.000897425	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000029	5	0.00135608	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000955	3	0.00296465	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000019	4	0.00440751	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000015	2	0.00734762	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000175	2	0.00734762	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000272	2	0.00734762	expansion	main_model
Anoplius_nigerrimus	N0.HOG0001933	2	0.00734762	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000051	-2	0.0126086	contraction	main_model
Anoplius_nigerrimus	N0.HOG0000106	3	0.0161996	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000369	3	0.0161996	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000044	3	0.0271424	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000182	-2	0.0295294	contraction	main_model
Anoplius_nigerrimus	N0.HOG0000275	-2	0.0295294	contraction	main_model
Anoplius_nigerrimus	N0.HOG0000331	-2	0.0295294	contraction	main_model
Anoplius_nigerrimus	N0.HOG0000595	2	0.0335282	expansion	main_model
Anoplius_nigerrimus	N0.HOG0000058	-2	0.049925	contraction	main_model
Anoplius_nigerrimus	N0.HOG0000148	-2	0.049925	contraction	main_model
Dolichovespula_media	N0.HOG0001592	5	2.60746e-08	expansion	main_model
Dolichovespula_media	N0.HOG0004903	4	1.83911e-07	expansion	main_model
Dolichovespula_media	N0.HOG0000159	3	2.87731e-05	expansion	main_model
Dolichovespula_media	N0.HOG0000695	3	2.87731e-05	expansion	main_model
Dolichovespula_media	N0.HOG0000639	3	8.42604e-05	expansion	main_model
Dolichovespula_media	N0.HOG0001482	3	0.000190864	expansion	main_model
Dolichovespula_media	N0.HOG0000922	2	0.00030315	expansion	main_model
Dolichovespula_media	N0.HOG0001150	2	0.00030315	expansion	main_model
Dolichovespula_media	N0.HOG0001248	2	0.00030315	expansion	main_model
Dolichovespula_media	N0.HOG0001277	2	0.00030315	expansion	main_model
Dolichovespula_media	N0.HOG0010019	2	0.00030315	expansion	main_model
Dolichovespula_media	N0.HOG0000091	-2	0.000359163	contraction	main_model
Dolichovespula_media	N0.HOG0000465	-2	0.000359163	contraction	main_model
Dolichovespula_media	N0.HOG0001837	-2	0.000359163	contraction	main_model
Dolichovespula_media	N0.HOG0000518	-2	0.00101438	contraction	main_model
Dolichovespula_media	N0.HOG0000393	2	0.00148645	expansion	main_model
Dolichovespula_media	N0.HOG0002342	2	0.00148645	expansion	main_model
Dolichovespula_media	N0.HOG0000097	-2	0.00318206	contraction	main_model
Dolichovespula_media	N0.HOG0000114	3	0.00408184	expansion	main_model
Dolichovespula_media	N0.HOG0000058	-2	0.00637474	contraction	main_model
Dolichovespula_media	N0.HOG0000733	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000772	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000787	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000820	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000867	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000898	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000911	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000939	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000942	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000964	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000983	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000995	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000996	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001136	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001171	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001185	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001200	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001207	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001221	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001235	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001240	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001243	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001264	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001267	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001295	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001322	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001362	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001380	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001414	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001415	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001452	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001460	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001476	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001481	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001546	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001547	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001639	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001674	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001721	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001831	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0001957	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0002040	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0002155	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0002365	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0002935	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0007854	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0007962	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0008357	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0009015	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0009262	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0009331	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0009535	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0009548	1	0.0123078	expansion	main_model
Dolichovespula_media	N0.HOG0000045	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000160	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000249	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000274	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000283	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000346	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000351	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000396	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000502	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000527	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000589	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000591	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000633	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000694	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000711	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000761	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000889	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000899	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000906	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000945	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000947	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000992	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000999	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0001027	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0001059	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0001069	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0001352	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0001383	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0001384	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0001613	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0003855	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0007848	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0008704	1	0.0246168	expansion	main_model
Dolichovespula_media	N0.HOG0000008	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000046	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000051	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000053	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000112	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000233	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000264	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000345	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000373	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000432	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000435	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000590	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000660	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000766	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000842	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000862	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000949	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000984	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0001047	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0001305	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0001400	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0001423	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0001587	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0001699	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0002071	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0002505	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0002562	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0002654	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0002710	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0003013	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0003304	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0003712	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0003840	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0004806	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0005492	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0006869	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0007131	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0007186	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0007399	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0007446	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0007679	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0007730	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0007844	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0007927	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0007968	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008020	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008039	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008059	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008157	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008329	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008348	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008381	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008384	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008400	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008408	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008430	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008435	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008438	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008465	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008472	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008556	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008614	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008620	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008630	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008632	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008634	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008647	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008668	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008676	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008711	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008712	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008800	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008811	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008813	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008817	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008829	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008837	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008843	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008851	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008864	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008879	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008885	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008893	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008901	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008915	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008918	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008919	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0008952	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009021	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009045	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009068	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009081	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009083	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009118	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009122	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009127	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009129	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009158	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009209	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009219	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009232	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009261	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009276	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009285	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009303	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009352	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009397	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009401	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009428	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009431	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009441	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009445	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009537	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009549	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009566	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009567	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009604	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009672	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009701	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009777	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009823	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009834	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009906	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009915	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0009977	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010006	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010020	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010028	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010041	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010046	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010168	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010181	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010226	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010404	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010524	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010547	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010696	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010791	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0010817	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0011218	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0011244	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0011472	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0011475	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0011508	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0011661	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0012652	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0012856	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0013281	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0015316	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0016956	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0016968	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0018187	-1	0.0363393	contraction	main_model
Dolichovespula_media	N0.HOG0000068	1	0.0368904	expansion	main_model
Dolichovespula_media	N0.HOG0000161	1	0.0368904	expansion	main_model
Dolichovespula_media	N0.HOG0000222	1	0.0368904	expansion	main_model
Dolichovespula_media	N0.HOG0000224	1	0.0368904	expansion	main_model
Dolichovespula_media	N0.HOG0000242	1	0.0368904	expansion	main_model
Dolichovespula_media	N0.HOG0000299	1	0.0368904	expansion	main_model
Dolichovespula_media	N0.HOG0001179	1	0.0368904	expansion	main_model
Dolichovespula_media	N0.HOG0001410	1	0.0368904	expansion	main_model
Dolichovespula_media	N0.HOG0000029	2	0.0379686	expansion	main_model
Dolichovespula_media	N0.HOG0000036	1	0.0490973	expansion	main_model
Dolichovespula_media	N0.HOG0000043	1	0.0490973	expansion	main_model
Dolichovespula_media	N0.HOG0000113	1	0.0490973	expansion	main_model
Dolichovespula_media	N0.HOG0000148	1	0.0490973	expansion	main_model
Dolichovespula_media	N0.HOG0000155	1	0.0490973	expansion	main_model
Dolichovespula_media	N0.HOG0000592	1	0.0490973	expansion	main_model
Dolichovespula_media	N0.HOG0000814	1	0.0490973	expansion	main_model
Dolichovespula_saxonica	N0.HOG0001078	6	1.76074e-11	expansion	main_model
Dolichovespula_saxonica	N0.HOG0000744	5	5.66015e-09	expansion	main_model
Dolichovespula_saxonica	N0.HOG0001990	4	5.37122e-08	expansion	main_model
Dolichovespula_saxonica	N0.HOG0002182	4	5.37122e-08	expansion	main_model
Dolichovespula_saxonica	N0.HOG0002877	4	5.37122e-08	expansion	main_model
