FamilyID	Ancistrocerus_nigricornis<1>	Mischocyttarus_mexicanus<2>	Polistes_dominula<3>	Polistes_fuscatus<4>	Polistes_exclamans<5>	Polistes_canadensis<6>	Vespula_germanica<7>	Vespula_pensylvanica<8>	Vespula_vulgaris<9>	Vespa_crabro<10>	Vespa_mandarinia<11>	Vespa_velutina<12>	Dolichovespula_media<13>	Dolichovespula_saxonica<14>	Dolichovespula_sylvestris<15>	Anoplius_nigerrimus<16>	Tiphia_femorata<17>	<18>	<19>	<20>	<21>	<22>	<23>	<24>	<25>	<26>	<27>	<28>	<29>	<30>	<31>	<32>	<33>
N0.HOG0000909	0.264212	0.0490795	0.531113	0.520478	7.76568e-05	0.512386	0.537689	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.052391	0.0180999	0.69156	0.69156	N/A	0.557342	0.569477	0.557656	0.0541122	0.511318	0.508401	0.565956	0.549305	0.0428152	0.515964	0.0806194	0.503805	0.525416	0.513352	0.527851
N0.HOG0000911	0.602993	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000914	0.602993	0.547972	0.531113	0.520478	0.00623076	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.00455726	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000920	0.602993	0.589155	0.0890604	0.539708	0.524313	0.0364718	0.519406	0.00252362	0.505035	0.510571	0.510571	0.517901	0.524327	0.517942	0.0090498	0.614679	0.614679	N/A	0.530008	0.536738	0.0153106	0.53607	0.522253	0.51659	0.53477	0.525629	0.514588	0.50808	0.0142073	0.507567	0.512959	0.506744	0.514228
N0.HOG0000922	0.602993	0.589155	0.0890604	0.539708	0.524313	0.0124616	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.00030315	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.0153106	0.53607	0.522253	0.51659	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000928	0.602993	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.510571	0.510571	0.517901	0.524327	0.517942	2.96662e-06	0.614679	0.00734762	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.0142073	0.507567	0.512959	0.506744	0.514228
N0.HOG0000930	0.602993	5.93366e-05	0.531113	0.0306106	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.0090498	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000932	0.67535	0.00580439	0.0890604	0.539708	0.524313	0.0364718	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	2.96662e-06	0.69156	0.288995	N/A	0.557342	0.569477	0.557656	0.53607	0.522253	0.51659	0.0989778	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.527851
N0.HOG0000933	0.602993	0.00120648	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.0090498	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000934	0.602993	0.547972	0.0157906	0.520478	0.512386	0.00623076	0.00979517	0.505035	0.00754557	0.510571	0.510571	0.509074	0.524327	0.534923	0.534923	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.00190629	0.512959	0.00338341	0.514228
N0.HOG0000935	0.602993	0.589155	0.559353	0.539708	0.000384449	0.0364718	0.000191964	0.505035	0.505035	0.505328	0.505328	0.00455726	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.0153106	0.53607	0.522253	0.51659	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000938	0.602993	5.93366e-05	0.531113	0.520478	0.000384449	0.524313	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.0090498	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.00421777	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000939	0.602993	0.0245313	0.531113	0.520478	7.76568e-05	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.517942	0.517942	0.69156	0.69156	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.00716376
N0.HOG0000941	0.0538164	0.0245313	0.531113	0.520478	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.0268305	0.614679	0.00734762	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000942	0.602993	0.589155	0.559353	0.05957	0.524313	0.0364718	0.519406	0.505035	0.505035	0.505328	0.00267097	0.509074	0.0123078	0.517942	0.517942	0.614679	0.0601581	N/A	0.530008	0.536738	0.0153106	0.53607	0.522253	0.51659	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000944	0.151523	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.0268305	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000945	0.0538164	5.93366e-05	0.531113	0.520478	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0246168	0.534923	0.052391	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0000947	0.151523	0.0733608	0.128282	0.557772	0.535801	0.000247474	0.0195908	0.509993	0.509993	0.00534195	0.510571	0.0268526	0.0246168	0.0180999	0.000186487	0.16829	0.614679	N/A	0.530008	0.018693	0.0306238	0.55263	0.53282	0.524574	0.565956	0.549305	0.528541	0.515964	0.553731	0.507567	0.525416	0.513352	0.514228
N0.HOG0000948	0.602993	0.00120648	0.531113	0.520478	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000949	0.0538164	0.5	0.5	0.5	0.5	0.5	0.519406	0.505035	0.505035	0.5	0.5	0.5	0.0363393	0.517942	0.0090498	0.614679	0.00010961	N/A	0.530008	0.536738	0.0450356	0.5	0.5	0.5	0.53477	0.525629	0.514588	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0000955	0.602993	0.547972	0.531113	0.539708	0.524313	0.0364718	0.537689	0.509993	0.0149901	0.510571	0.510571	0.509074	0.524327	0.517942	0.0268305	0.00296465	0.69156	N/A	0.530008	0.536738	0.53018	0.518548	0.00569069	0.51659	0.53477	0.0129743	0.528541	0.50808	0.528033	0.00190629	0.512959	0.506744	0.00716376
N0.HOG0000957	0.602993	0.589155	0.0890604	0.539708	0.524313	0.0364718	0.537689	0.505035	0.505035	0.505328	0.00267097	0.509074	0.546894	0.534923	0.052391	0.614679	0.0601581	N/A	0.530008	0.018693	0.557656	0.53607	0.522253	0.51659	0.565956	0.549305	0.0428152	0.515964	0.0806194	0.503805	0.525416	0.513352	0.514228
N0.HOG0000962	0.602993	0.0713534	0.531113	0.539708	0.524313	0.524313	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.0268305	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.00569069	0.51659	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000964	0.602993	0.0245313	0.531113	0.520478	7.76568e-05	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000965	0.602993	0.547972	0.531113	0.0103418	0.512386	0.512386	0.519406	0.00252362	0.505035	0.00267097	0.505328	0.509074	0.524327	0.0090498	0.517942	0.0601581	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000967	0.602993	0.547972	0.531113	0.520478	1.2063e-08	0.512386	0.000191964	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000968	0.602993	0.0713534	0.531113	0.520478	0.0185398	0.512386	0.519406	0.505035	0.505035	0.510571	0.510571	0.509074	0.524327	0.0090498	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.00190629	0.512959	0.506744	0.514228
N0.HOG0000969	0.602993	0.00120648	0.531113	0.520478	7.76568e-05	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000972	0.602993	0.0713534	0.0464199	0.0306106	0.512386	0.0185398	0.519406	0.5	0.5	0.5	0.5	0.5	0.524327	0.517942	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0000981	0.0538164	0.0245313	0.531113	0.520478	7.76568e-05	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000983	0.602993	2.91826e-06	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.517942	0.517942	0.614679	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000984	0.602993	0.547972	0.5	0.5	0.5	0.5	0.519406	0.5	0.5	0.5	0.5	0.5	0.0363393	0.517942	0.0090498	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.0277344	0.5	0.5	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0000992	0.151523	0.547972	0.531113	0.520478	0.512386	0.512386	3.76209e-06	0.505035	0.505035	0.505328	0.505328	0.509074	0.0246168	0.0180999	0.052391	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0000993	0.602993	0.0245313	0.531113	0.520478	7.76568e-05	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.0090498	0.16829	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000995	0.0538164	0.547972	0.0157906	0.520478	0.0185398	0.00623076	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.517942	0.517942	0.614679	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000996	0.602993	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.517942	0.517942	0.614679	0.0601581	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000998	0.602993	0.589155	0.0890604	0.539708	0.000384449	0.0364718	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.0153106	0.53607	0.522253	0.51659	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0000999	0.602993	0.547972	0.0157906	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0246168	0.052391	1.15462e-05	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001002	0.602993	0.0245313	0.531113	0.520478	7.76568e-05	0.512386	0.519406	0.505035	0.505035	0.00267097	0.505328	0.509074	0.546894	0.0180999	0.052391	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001004	0.602993	0.00120648	0.531113	0.520478	7.76568e-05	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.0090498	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001009	0.602993	0.547972	0.531113	0.520478	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001010	0.0538164	0.00120648	0.531113	0.520478	9.67871e-07	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001011	0.0538164	2.91826e-06	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.0180999	0.052391	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001024	0.602993	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.534923	0.534923	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.00338341	0.514228
N0.HOG0001025	0.151523	2.91826e-06	0.531113	0.520478	7.76568e-05	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.0601581	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001026	0.602993	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.534923	0.052391	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001027	0.0538164	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0246168	0.534923	0.534923	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001030	0.602993	0.0245313	1.57807e-05	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.0169447	0.5	0.0518419	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.514228
N0.HOG0001035	0.151523	0.133847	0.559353	0.539708	0.524313	0.524313	0.537689	0.509993	0.509993	0.510571	0.0158561	0.517901	0.524327	0.0268305	0.517942	0.0601581	0.16829	N/A	0.530008	0.018693	0.557656	0.53607	0.522253	0.51659	0.565956	0.549305	0.528541	0.515964	0.553731	0.507567	0.0381266	0.506744	0.514228
N0.HOG0001036	0.602993	0.0245313	0.531113	0.520478	0.524313	0.524313	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.052391	0.534923	0.0601581	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.00421777	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001039	0.151523	0.547972	0.531113	0.520478	0.00623076	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.534923	0.534923	0.614679	0.00734762	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001043	0.67535	0.00580439	0.531113	0.520478	9.67871e-07	0.512386	0.537689	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.534923	0.534923	0.69156	0.69156	N/A	0.557342	0.569477	0.557656	0.0541122	0.511318	0.508401	0.565956	0.549305	0.0428152	0.515964	0.0806194	0.503805	0.525416	0.513352	0.527851
N0.HOG0001047	0.602993	0.5	0.5	0.5	0.5	0.5	0.519406	0.505035	0.00754557	0.5	0.5	0.5	0.0363393	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.0450356	0.5	0.5	0.5	0.53477	0.525629	0.514588	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0001050	0.602993	0.0713534	0.0157906	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.0540338	0.0540338	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	7.09529e-12	0.514228
N0.HOG0001056	0.602993	0.0713534	0.531113	0.520478	0.512386	0.512386	0.00979517	0.505035	0.505035	0.0158561	0.510571	0.517901	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.0142073	0.507567	0.512959	0.506744	0.514228
N0.HOG0001059	0.602993	0.547972	0.531113	0.520478	0.00623076	0.512386	0.000191964	0.505035	0.505035	0.505328	0.505328	0.509074	0.0246168	0.052391	0.534923	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001061	0.602993	0.0245313	0.531113	0.520478	9.67871e-07	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.0090498	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001062	0.151523	0.133847	0.0315842	0.539708	0.0364718	0.524313	0.0195908	0.509993	0.509993	0.510571	0.510571	0.517901	0.546894	0.000807556	0.534923	0.614679	0.614679	N/A	0.530008	0.018693	0.557656	0.53607	0.522253	0.51659	0.565956	0.549305	0.528541	0.515964	0.553731	0.507567	0.525416	0.513352	0.514228
N0.HOG0001067	0.602993	0.0245313	0.531113	0.520478	0.512386	0.512386	0.000191964	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.534923	0.534923	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.00338341	0.514228
N0.HOG0001069	0.602993	0.547972	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0246168	0.0180999	0.052391	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001071	0.602993	0.133847	0.559353	0.539708	0.512386	0.512386	0.537689	0.0149901	0.509993	0.510571	0.510571	0.517901	0.0703554	0.534923	0.052391	0.614679	0.614679	N/A	0.530008	0.018693	0.557656	0.53607	0.522253	0.0248856	0.565956	0.549305	0.528541	0.515964	0.553731	0.507567	0.525416	0.513352	0.514228
N0.HOG0001078	0.602993	0.547972	0.531113	0.520478	0.00623076	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	1.76074e-11	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001081	0.0538164	0.547972	0.531113	0.520478	0.512386	0.0185398	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.000163851	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001091	0.602993	0.0713534	0.0464199	0.0306106	0.512386	0.0185398	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.0268305	0.16829	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001099	0.602993	0.00120648	0.531113	0.520478	0.524313	0.524313	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.052391	0.534923	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.00421777	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001107	0.602993	0.589155	0.000615445	0.539708	0.524313	0.0364718	0.519406	0.505035	0.505035	0.510571	0.0158561	0.517901	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.0153106	0.53607	0.522253	0.51659	0.53477	0.525629	0.514588	0.50808	0.0142073	0.507567	0.512959	0.506744	0.514228
N0.HOG0001108	0.602993	0.0245313	0.0157906	0.520478	0.0185398	0.00623076	0.519406	0.00252362	0.505035	0.00267097	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001114	0.602993	0.00120648	0.531113	0.520478	0.535801	0.535801	0.00979517	0.505035	0.505035	0.505328	0.505328	0.00455726	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	3.55818e-05	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001115	0.602993	0.0490795	0.559353	0.05957	0.524313	0.0364718	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.614679	N/A	0.530008	0.536738	0.0153106	0.53607	0.522253	0.51659	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001118	0.602993	0.5	0.5	0.5	0.5	0.5	0.519406	0.5	0.5	0.5	0.5	0.5	0.524327	0.517942	0.0268305	0.16829	0.614679	N/A	0.530008	0.536738	0.0450356	0.5	0.5	0.5	0.53477	0.525629	0.0218285	0.50808	0.0418476	0.5	0.512959	0.506744	0.514228
N0.HOG0001126	0.602993	0.0245313	0.531113	0.520478	0.00623076	0.512386	0.00979517	0.505035	0.505035	0.505328	0.505328	0.509074	0.546894	0.534923	0.052391	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.00652089	0.513352	0.514228
N0.HOG0001127	0.602993	0.547972	0.531113	0.539708	0.0364718	0.524313	0.519406	0.00252362	0.505035	0.510571	0.510571	0.517901	0.524327	0.517942	0.0090498	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.00569069	0.51659	0.53477	0.525629	0.514588	0.50808	0.0142073	0.507567	0.512959	0.506744	0.514228
N0.HOG0001133	0.67535	0.589155	0.0315842	0.539708	3.79941e-06	0.524313	0.537689	0.509993	0.509993	0.520807	8.7354e-05	0.534847	0.546894	0.534923	0.534923	0.614679	0.614679	N/A	0.0152221	0.569477	0.557656	0.53607	0.522253	0.51659	0.565956	0.549305	0.528541	0.515964	0.00197515	0.514963	0.525416	0.513352	0.514228
N0.HOG0001134	0.602993	7.05875e-09	0.531113	0.520478	0.512386	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.524327	0.517942	0.517942	0.614679	0.16829	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001136	0.602993	0.00120648	0.531113	0.520478	0.00623076	0.512386	0.519406	0.505035	0.505035	0.505328	0.505328	0.509074	0.0123078	0.517942	0.517942	0.0601581	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.53477	0.525629	0.514588	0.50808	0.528033	0.503805	0.512959	0.506744	0.514228
N0.HOG0001139	0.602993	0.547972	0.531113	0.520478	0.512386	0.512386	0.537689	0.509993	0.0149901	0.510571	0.510571	0.0268526	0.546894	0.534923	0.052391	0.614679	0.614679	N/A	0.530008	0.536738	0.53018	0.518548	0.511318	0.508401	0.0176761	0.549305	0.528541	0.515964	0.553731	0.507567	0.525416	0.513352	0.514228
