N0.HOG0000269	7.70043e-70	1.12427e-49	3.68754e-39	1.68377e-31	5.86895e-25	1.24226e-19	
N0.HOG0000270	2.05027e-11	2.19911e-11	4.49155e-11	2.45346e-10	7.64897e-10	4.1066e-11	
N0.HOG0000271	0.000176562	0.000183329	0.000255284	0.000344608	7.73456e-05	1.18784e-07	
N0.HOG0000272	2.6079e-24	2.58632e-19	1.98734e-16	1.68581e-13	1.04311e-10	1.07529e-08	
N0.HOG0000274	9.2078e-21	7.57848e-18	2.41117e-15	4.27187e-13	4.57944e-11	1.02649e-10	
N0.HOG0000275	6.69244e-84	3.75339e-53	6.45584e-38	4.38214e-27	5.88659e-19	1.44379e-13	
N0.HOG0000276	1.80084e-14	5.60038e-12	1.40499e-10	2.59842e-09	9.57836e-09	2.41913e-10	
N0.HOG0000277	9.83927e-22	4.17812e-19	6.7171e-17	1.67916e-14	6.66647e-13	1.54023e-12	
N0.HOG0000278	8.18964e-13	2.51417e-10	5.88838e-09	1.43061e-07	1.87618e-06	7.05438e-07	
N0.HOG0000280	9.27591e-09	4.77852e-08	6.67074e-07	3.43545e-06	4.8705e-06	1.23395e-06	
N0.HOG0000281	0.00147361	0.00147857	0.00153306	0.00159638	0.000878332	1.74358e-05	
N0.HOG0000282	2.7204e-05	2.7919e-05	3.73456e-05	8.47724e-05	0.000142703	1.11319e-05	
N0.HOG0000283	4.17951e-44	9.34346e-32	7.61432e-26	2.51217e-21	3.11801e-17	5.62735e-14	
N0.HOG0000285	3.24934e-16	1.08731e-13	5.18171e-12	2.84527e-10	1.4098e-09	3.49551e-11	
N0.HOG0000286	1.79677e-10	2.73091e-09	4.40828e-08	4.55908e-07	2.06255e-06	2.50889e-07	
N0.HOG0000287	1.22168e-09	3.34272e-08	4.053e-07	1.31514e-06	5.77489e-07	1.75835e-09	
N0.HOG0000288	1.00505e-13	3.10338e-11	7.32957e-10	1.43e-08	1.46427e-07	8.16182e-08	
N0.HOG0000289	7.30835e-71	9.49652e-48	5.77851e-36	3.98411e-27	1.32213e-19	4.8414e-13	
N0.HOG0000292	4.34668e-14	1.39086e-11	4.06542e-10	8.22804e-09	5.97948e-08	1.84902e-08	
N0.HOG0000293	7.51505e-14	2.26306e-11	4.31557e-10	6.30705e-09	5.49727e-08	2.55204e-08	
N0.HOG0000294	1.64612e-11	4.96247e-09	9.5147e-08	1.32087e-06	9.15835e-06	2.82247e-06	
N0.HOG0000295	9.19729e-21	2.96934e-18	1.1929e-16	1.56455e-14	2.12768e-12	4.17763e-12	
N0.HOG0000297	1.80286e-22	2.5283e-18	2.90341e-15	3.40555e-12	6.32965e-10	2.74014e-10	
N0.HOG0000298	2.13641e-10	6.2091e-08	7.82146e-07	2.63654e-06	1.30597e-06	6.26413e-09	
N0.HOG0000299	2.13726e-38	1.69527e-28	1.54917e-23	3.76955e-19	5.96097e-15	2.44955e-12	
N0.HOG0000300	3.37836e-11	9.87575e-09	1.33198e-07	5.63153e-07	3.67822e-07	1.55376e-09	
N0.HOG0000301	9.11189e-30	1.30162e-23	1.04091e-19	3.15899e-16	1.97371e-13	1.38552e-12	
N0.HOG0000302	6.01644e-08	6.28919e-08	9.53433e-08	1.89381e-07	1.13688e-07	1.26254e-09	
N0.HOG0000303	5.47672e-14	1.83665e-11	1.70362e-09	1.69789e-07	4.04054e-06	1.39126e-06	
N0.HOG0000304	4.56772e-39	6.67563e-28	5.9818e-22	1.22461e-17	2.35355e-14	2.52924e-12	
N0.HOG0000306	2.72193e-05	3.23849e-05	9.51779e-05	0.00031503	0.000362019	1.0237e-05	
N0.HOG0000308	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0000309	2.7202e-05	2.73534e-05	2.91574e-05	3.4523e-05	2.67407e-05	1.03894e-06	
N0.HOG0000310	5.3508e-19	4.57018e-14	8.37715e-12	2.01161e-10	6.74809e-10	3.10018e-11	
N0.HOG0000311	2.64159e-17	2.37644e-12	7.76758e-10	1.08889e-07	7.61e-06	0.000130723	
N0.HOG0000312	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0000313	0.00147358	0.00147125	0.00143885	0.00123069	0.000522969	8.34011e-06	
N0.HOG0000314	3.25888e-06	3.28612e-06	3.59676e-06	4.10004e-06	1.4102e-06	4.07907e-09	
N0.HOG0000315	7.7945e-17	3.14015e-14	2.98107e-12	3.33764e-10	1.26415e-08	6.70048e-09	
N0.HOG0000316	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0000317	5.02133e-07	5.05435e-07	5.45801e-07	6.89435e-07	6.57483e-07	4.58325e-08	
N0.HOG0000319	1.69946e-32	3.72374e-20	2.31323e-14	1.97471e-10	8.4895e-08	2.56454e-07	
N0.HOG0000321	7.34259e-15	4.45151e-13	9.10067e-11	2.63202e-09	1.23292e-08	5.35854e-10	
N0.HOG0000322	1.40287e-48	9.57141e-35	1.38696e-27	4.93728e-22	2.26748e-17	1.69089e-14	
N0.HOG0000323	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0000324	0.00956325	0.00944302	0.00801938	0.00349751	0.000212105	5.56737e-08	
N0.HOG0000325	1.34329e-14	4.02662e-12	7.29291e-11	8.64986e-10	3.34097e-09	1.7001e-10	
N0.HOG0000326	3.25926e-06	3.39514e-06	5.04894e-06	1.00038e-05	5.00934e-06	2.30523e-08	
N0.HOG0000327	6.01647e-08	6.29819e-08	9.97077e-08	2.63291e-07	2.64956e-07	4.45094e-09	
N0.HOG0000328	0.0798274	0.0793239	0.073089	0.0480218	0.0108988	5.62191e-05	
N0.HOG0000329	0.00147369	0.00150284	0.00184674	0.00284409	0.00218856	5.81642e-05	
N0.HOG0000330	3.25928e-06	3.40018e-06	5.0235e-06	8.80886e-06	3.67357e-06	1.73732e-08	
N0.HOG0000331	1.95183e-32	9.32384e-26	1.77064e-21	2.45913e-17	8.13081e-14	1.11721e-12	
N0.HOG0000333	2.05401e-39	5.51016e-32	3.17744e-28	8.16428e-25	4.04741e-21	2.03642e-17	
N0.HOG0000334	1.72045e-13	5.05449e-11	7.25943e-10	4.09511e-09	6.00203e-09	4.09699e-10	
N0.HOG0000335	6.66514e-11	7.24362e-10	1.10679e-08	6.79772e-08	6.03837e-08	2.19929e-10	
N0.HOG0000336	2.7202e-05	2.73534e-05	2.91574e-05	3.4523e-05	2.67407e-05	1.03894e-06	
N0.HOG0000337	1.64633e-11	4.8476e-09	7.18274e-08	4.91215e-07	1.50782e-06	2.25646e-07	
N0.HOG0000342	6.01655e-08	6.32307e-08	1.02324e-07	2.6134e-07	2.39895e-07	3.94057e-09	
N0.HOG0000344	0.00147369	0.00150211	0.00183197	0.00268218	0.00169918	2.34139e-05	
N0.HOG0000345	1.08431e-18	3.35316e-16	8.63571e-15	3.38775e-13	1.89152e-11	2.24126e-10	
N0.HOG0000346	1.59236e-41	7.43723e-32	9.0224e-26	1.01128e-20	6.53847e-16	2.10764e-12	
N0.HOG0000348	0.000176534	0.000175138	0.000157806	8.94032e-05	1.00741e-05	8.16756e-09	
N0.HOG0000349	1.16496e-32	2.61413e-24	1.59856e-19	7.18371e-16	3.89698e-13	4.91548e-12	
N0.HOG0000350	7.35824e-30	9.51023e-25	2.62621e-21	9.05115e-18	1.20504e-14	2.3828e-13	
N0.HOG0000351	2.09765e-45	5.02461e-33	7.73328e-27	7.13292e-22	1.27025e-17	9.71219e-15	
