label	HOG	foreground_top_k	annotation_set
SC_neg	N13.HOG0002975	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0002988	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003102	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003219	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003226	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003240	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003259	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003439	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003454	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003462	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003487	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003516	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003579	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003666	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003670	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003677	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003856	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003895	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003899	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0003968	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004051	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004052	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004114	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004133	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004234	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004294	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004301	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004329	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004653	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004724	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004741	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004805	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004892	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0004950	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005031	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005077	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005114	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005187	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005279	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005331	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005368	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005369	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005546	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005560	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005608	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005635	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005681	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005699	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005712	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005770	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005784	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0005813	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006101	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006105	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006165	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006173	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006183	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006244	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006258	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006273	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006279	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006319	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006345	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006469	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006508	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006521	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006583	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006606	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006618	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006650	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006659	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006690	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006731	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006750	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006752	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006779	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006852	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006861	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006889	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0006966	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007046	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007052	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007109	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007149	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007156	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007166	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007180	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007345	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007416	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007421	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007443	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007525	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007552	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007562	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007579	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007595	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007648	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007687	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007691	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007710	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007717	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007718	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007732	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007804	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007830	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007899	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0007994	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008070	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008077	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008078	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008101	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008115	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008168	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008186	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008194	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008222	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008244	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008269	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008315	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008325	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008330	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008349	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008360	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008450	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008452	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008491	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008626	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008647	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008758	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008811	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008838	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008861	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008881	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008920	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008928	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0008990	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009017	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009115	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009153	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009175	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009197	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009215	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009255	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009270	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009361	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009403	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009408	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009452	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009466	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009486	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009514	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009520	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009528	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009542	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009578	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009610	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009612	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009687	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009722	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009809	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009846	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009886	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0009915	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010001	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010012	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010098	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010106	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010153	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010159	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010180	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010217	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010226	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010232	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010261	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010264	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010266	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010330	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010407	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010409	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010416	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010419	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010469	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010490	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010536	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010537	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010545	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010585	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010642	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010647	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010663	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010666	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010681	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010707	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010723	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010759	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010771	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010798	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010803	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010805	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010817	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010845	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010851	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010856	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010861	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010867	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010913	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010919	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010936	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010949	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0010989	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011035	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011048	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011066	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011091	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011119	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011127	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011244	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011265	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011269	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011285	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011304	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011323	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011325	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011363	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011412	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011415	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011420	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011495	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011504	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011528	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011586	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011604	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011610	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011613	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011672	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011696	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011738	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011746	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011767	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011769	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011770	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011784	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011863	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0011890	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0012006	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0012054	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0012082	300	final_direct_conserved_plus_Dmel_experimental
SC_neg	N13.HOG0012141	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0000373	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0000384	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0000645	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0000655	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0000683	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0000700	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0000882	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0000931	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0001220	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0001373	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0001430	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0001764	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0001801	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0001915	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0001921	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0001944	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0001973	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0001974	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002012	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002028	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002051	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002101	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002158	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002167	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002200	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002374	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002492	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002513	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002525	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002533	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002535	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002643	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002644	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002713	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002731	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002732	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002789	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002799	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0002977	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0003009	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0003025	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0003029	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0003121	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0003201	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0003205	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0003300	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0003337	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0003398	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0003867	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0003884	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0003908	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004009	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004022	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004062	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004082	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004118	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004233	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004250	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004252	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004256	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004316	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004432	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004476	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004558	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004580	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004613	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004620	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004652	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004668	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004691	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004705	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004716	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004768	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004791	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004848	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004883	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004910	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004920	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004926	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004933	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004947	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004971	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0004978	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005004	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005035	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005038	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005050	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005052	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005125	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005134	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005180	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005196	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005229	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005252	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005256	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005338	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005359	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005377	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005427	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005432	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005434	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005452	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005457	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005480	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005532	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005542	300	final_direct_conserved_plus_Dmel_experimental
Stage_pos	N13.HOG0005551	300	final_direct_conserved_plus_Dmel_experimental
