GO.ID	Term	ontology	HOG	change	branch_p	p_raw	topGOresult	Significant	Expected	FoldEnrichment
GO:1902255	positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator	BP	N0.HOG0000042	3	0.00101874	0.0144	0.0144	1	0.013986013986014	71.5
GO:0030224	monocyte differentiation	BP	N0.HOG0000114	6	2.43212e-08	0.0188	0.0188	1	0.0182894029047875	54.6764705882353
GO:0090312	positive regulation of protein deacetylation	BP	N0.HOG0000814	2	0.00304223	0.0199	0.0199	1	0.0193652501344809	51.6388888888889
GO:0043616	keratinocyte proliferation	BP	N0.HOG0000814	2	0.00304223	0.0232	0.0232	1	0.0225927918235611	44.2619047619048
GO:0002803	positive regulation of antibacterial peptide production	BP	N0.HOG0000108	8	0.000943866	0.0243	0.0243	1	0.0236686390532544	42.25
GO:0046949	fatty-acyl-CoA biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	0.0243	0.0243	1	0.0236686390532544	42.25
GO:0071353	cellular response to interleukin-4	BP	N0.HOG0000114	6	2.43212e-08	0.0243	0.0243	1	0.0236686390532544	42.25
GO:2000757	negative regulation of peptidyl-lysine acetylation	BP	N0.HOG0000814	2	0.00304223	0.0265	0.0265	1	0.0258203335126412	38.7291666666667
GO:0006084	acetyl-CoA metabolic process	BP	N0.HOG0000114	6	2.43212e-08	0.0276	0.0276	1	0.0268961807423346	37.18
GO:0019432	triglyceride biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	0.033	0.033	1	0.0322754168908015	30.9833333333333
GO:0000027	ribosomal large subunit assembly	BP	N0.HOG0000042	3	0.00101874	0.0352	0.0352	1	0.0344271113501883	29.046875
GO:0022617	extracellular matrix disassembly	BP	N0.HOG0000108	8	0.000943866	0.0363	0.0363	1	0.0355029585798817	28.1666666666667
GO:0032435	negative regulation of proteasomal ubiquitin-dependent protein catabolic process	BP	N0.HOG0000042	3	0.00101874	0.0363	0.0363	1	0.0355029585798817	28.1666666666667
GO:0033238	regulation of amine metabolic process	BP	N0.HOG0000504	3	8.39423e-05	0.0363	0.0363	1	0.0355029585798817	28.1666666666667
GO:0045540	regulation of cholesterol biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	0.0363	0.0363	1	0.0355029585798817	28.1666666666667
GO:0050911	detection of chemical stimulus involved in sensory perception of smell	BP	N0.HOG0000050	11	0.000801973	0.0374	0.0374	1	0.036578805809575	27.3382352941177
GO:0034030	ribonucleoside bisphosphate biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	0.0438	0.0438	1	0.0430338891877353	23.2375
GO:0034033	purine nucleoside bisphosphate biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	0.0438	0.0438	1	0.0430338891877353	23.2375
GO:0006334	nucleosome assembly	BP	N0.HOG0000155	2	0.00304223	0.0481	0.0481	1	0.0473372781065089	21.125
GO:0030148	sphingolipid biosynthetic process	BP	N0.HOG0000162	2	0.00695568	0.0513	0.0513	1	0.050564819795589	19.7765957446809
GO:0048260	positive regulation of receptor-mediated endocytosis	BP	N0.HOG0000155	2	0.00304223	0.0545	0.0545	1	0.0537923614846692	18.59
GO:0033555	multicellular organismal response to stress	BP	N0.HOG0000814	2	0.00304223	0.0577	0.0577	1	0.0570199031737493	17.5377358490566
GO:0005977	glycogen metabolic process	BP	N0.HOG0000114	6	2.43212e-08	0.0693	0.0693	1	0.0688542227003765	14.5234375
GO:0009893	positive regulation of metabolic process	BP	N0.HOG0000042	3	0.00101874	0.0712	0.0712	4	2.20656266810113	1.81277425646026
GO:0009893	positive regulation of metabolic process	BP	N0.HOG0000108	8	0.000943866	0.0712	0.0712	4	2.20656266810113	1.81277425646026
GO:0009893	positive regulation of metabolic process	BP	N0.HOG0000114	6	2.43212e-08	0.0712	0.0712	4	2.20656266810113	1.81277425646026
GO:0009893	positive regulation of metabolic process	BP	N0.HOG0000814	2	0.00304223	0.0712	0.0712	4	2.20656266810113	1.81277425646026
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	BP	N0.HOG0000042	3	0.00101874	0.0745	0.0745	1	0.0742334588488435	13.4710144927536
GO:0042176	regulation of protein catabolic process	BP	N0.HOG0000042	3	0.00101874	0.0806	0.0806	2	0.308768154922001	6.47735191637631
GO:0042176	regulation of protein catabolic process	BP	N0.HOG0000504	3	8.39423e-05	0.0806	0.0806	2	0.308768154922001	6.47735191637631
GO:0032092	positive regulation of protein binding	BP	N0.HOG0000042	3	0.00101874	0.0818	0.0818	1	0.0817643894566971	12.2302631578947
GO:0010565	regulation of ketone metabolic process	BP	N0.HOG0000504	3	8.39423e-05	0.0891	0.0891	1	0.0892953200645508	11.1987951807229
GO:0030879	mammary gland development	BP	N0.HOG0000114	6	2.43212e-08	0.0891	0.0891	1	0.0892953200645508	11.1987951807229
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	BP	N0.HOG0000042	3	0.00101874	0.0973	0.0973	1	0.0979020979020979	10.2142857142857
GO:0043433	negative regulation of DNA-binding transcription factor activity	BP	N0.HOG0000042	3	0.00101874	0.1024	0.1024	1	0.103281334050565	9.68229166666667
GO:0097164	ammonium ion metabolic process	BP	N0.HOG0000504	3	8.39423e-05	0.1095	0.1095	1	0.110812264658418	9.02427184466019
GO:1905269	positive regulation of chromatin organization	BP	N0.HOG0000814	2	0.00304223	0.1255	0.1255	1	0.128025820333513	7.8109243697479
GO:0002181	cytoplasmic translation	BP	N0.HOG0000042	3	0.00101874	0.1324	0.1324	1	0.135556750941366	7.37698412698413
GO:0042048	olfactory behavior	BP	N0.HOG0000050	11	0.000801973	0.1324	0.1324	1	0.135556750941366	7.37698412698413
GO:0050821	protein stabilization	BP	N0.HOG0000042	3	0.00101874	0.151	0.151	1	0.155997848305541	6.41034482758621
GO:0006413	translational initiation	BP	N0.HOG0000042	3	0.00101874	0.1568	0.1568	1	0.162452931683701	6.15562913907285
GO:0009615	response to virus	BP	N0.HOG0000504	3	8.39423e-05	0.1577	0.1577	1	0.163528778913394	6.11513157894737
GO:0045814	negative regulation of gene expression, epigenetic	BP	N0.HOG0000155	2	0.00304223	0.1616	0.1616	1	0.167832167832168	5.95833333333333
GO:0009152	purine ribonucleotide biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	0.1673	0.1673	1	0.174287251210328	5.73765432098766
GO:0062012	regulation of small molecule metabolic process	BP	N0.HOG0000114	6	2.43212e-08	0.1752	0.1752	2	0.262506724045186	7.61885245901639
GO:0062012	regulation of small molecule metabolic process	BP	N0.HOG0000504	3	8.39423e-05	0.1752	0.1752	2	0.262506724045186	7.61885245901639
GO:0001822	kidney development	BP	N0.HOG0000504	3	8.39423e-05	0.1871	0.1871	1	0.196880043033889	5.0792349726776
GO:0045892	negative regulation of DNA-templated transcription	BP	N0.HOG0000155	2	0.00304223	0.1917	0.1917	2	0.835933297471759	2.39253539253539
GO:0045892	negative regulation of DNA-templated transcription	BP	N0.HOG0000814	2	0.00304223	0.1917	0.1917	2	0.835933297471759	2.39253539253539
GO:0006364	rRNA processing	BP	N0.HOG0000042	3	0.00101874	0.1945	0.1945	1	0.205486820871436	4.86649214659686
GO:0071103	DNA conformation change	BP	N0.HOG0000155	2	0.00304223	0.2037	0.2037	1	0.21624529316837	4.62437810945274
GO:0032103	positive regulation of response to external stimulus	BP	N0.HOG0000108	8	0.000943866	0.211	0.211	2	0.300161377084454	6.66308243727599
GO:0032103	positive regulation of response to external stimulus	BP	N0.HOG0000114	6	2.43212e-08	0.211	0.211	2	0.300161377084454	6.66308243727599
GO:0008544	epidermis development	BP	N0.HOG0000108	8	0.000943866	0.2245	0.2245	1	0.240989779451318	4.14955357142857
GO:0034504	protein localization to nucleus	BP	N0.HOG0000042	3	0.00101874	0.237	0.237	1	0.256051640667025	3.90546218487395
GO:0031400	negative regulation of protein modification process	BP	N0.HOG0000042	3	0.00101874	0.2419	0.2419	3	0.437869822485207	6.85135135135135
GO:0031400	negative regulation of protein modification process	BP	N0.HOG0000155	2	0.00304223	0.2419	0.2419	3	0.437869822485207	6.85135135135135
GO:0031400	negative regulation of protein modification process	BP	N0.HOG0000814	2	0.00304223	0.2419	0.2419	3	0.437869822485207	6.85135135135135
GO:0006508	proteolysis	BP	N0.HOG0000042	3	0.00101874	0.2552	0.2552	2	1.02205486820871	1.95684210526316
GO:0006508	proteolysis	BP	N0.HOG0000108	8	0.000943866	0.2552	0.2552	2	1.02205486820871	1.95684210526316
GO:0001655	urogenital system development	BP	N0.HOG0000504	3	8.39423e-05	0.2724	0.2724	1	0.300161377084454	3.33154121863799
GO:0043604	amide biosynthetic process	BP	N0.HOG0000042	3	0.00101874	0.3236	0.3236	2	0.455083378160301	4.39479905437352
GO:0043604	amide biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	0.3236	0.3236	2	0.455083378160301	4.39479905437352
GO:0043043	peptide biosynthetic process	BP	N0.HOG0000042	3	0.00101874	0.3574	0.3574	1	0.414201183431953	2.41428571428571
GO:0048534	hematopoietic or lymphoid organ development	BP	N0.HOG0000114	6	2.43212e-08	0.4015	0.4015	1	0.478752017213556	2.08876404494382
GO:0008284	positive regulation of cell population proliferation	BP	N0.HOG0000504	3	8.39423e-05	0.4072	0.4072	1	0.487358795051103	2.05187637969095
GO:0007283	spermatogenesis	BP	N0.HOG0000155	2	0.00304223	0.424	0.424	1	0.513179128563744	1.94863731656185
GO:0032501	multicellular organismal process	BP	N0.HOG0000050	11	0.000801973	0.4906	0.4906	5	4.9112426035503	1.01807228915663
GO:0032501	multicellular organismal process	BP	N0.HOG0000114	6	2.43212e-08	0.4906	0.4906	5	4.9112426035503	1.01807228915663
GO:0032501	multicellular organismal process	BP	N0.HOG0000155	2	0.00304223	0.4906	0.4906	5	4.9112426035503	1.01807228915663
GO:0032501	multicellular organismal process	BP	N0.HOG0000504	3	8.39423e-05	0.4906	0.4906	5	4.9112426035503	1.01807228915663
GO:0032501	multicellular organismal process	BP	N0.HOG0000814	2	0.00304223	0.4906	0.4906	5	4.9112426035503	1.01807228915663
GO:0000122	negative regulation of transcription by RNA polymerase II	BP	N0.HOG0000814	2	0.00304223	0.4913	0.4913	1	0.623991393222162	1.60258620689655
GO:0007165	signal transduction	BP	N0.HOG0000042	3	0.00101874	0.5039	0.5039	2	2.81011296395912	0.711715160796325
GO:0007165	signal transduction	BP	N0.HOG0000050	11	0.000801973	0.5039	0.5039	2	2.81011296395912	0.711715160796325
GO:0006886	intracellular protein transport	BP	N0.HOG0000042	3	0.00101874	0.5728	0.5728	1	0.776761699838623	1.28739612188366
GO:0010629	negative regulation of gene expression	BP	N0.HOG0000042	3	0.00101874	0.5998	0.5998	3	1.4470145239376	2.07323420074349
GO:0010629	negative regulation of gene expression	BP	N0.HOG0000155	2	0.00304223	0.5998	0.5998	3	1.4470145239376	2.07323420074349
GO:0010629	negative regulation of gene expression	BP	N0.HOG0000814	2	0.00304223	0.5998	0.5998	3	1.4470145239376	2.07323420074349
GO:0015833	peptide transport	BP	N0.HOG0000042	3	0.00101874	0.7218	0.7218	1	1.1382463690156	0.878544423440454
GO:0010628	positive regulation of gene expression	BP	N0.HOG0000042	3	0.00101874	0.735	0.735	2	1.38891877353416	1.43996901626646
GO:0010628	positive regulation of gene expression	BP	N0.HOG0000108	8	0.000943866	0.735	0.735	2	1.38891877353416	1.43996901626646
GO:0044248	cellular catabolic process	BP	N0.HOG0000042	3	0.00101874	0.7402	0.7402	1	1.19419042495966	0.837387387387387
GO:0044703	multi-organism reproductive process	BP	N0.HOG0000155	2	0.00304223	0.8273	0.8273	1	1.51802044109736	0.658752657689582
GO:0000038	very long-chain fatty acid metabolic process	BP	N0.HOG0000162	2	0.00695568	1	1	1	0.0247444862829478	40.4130434782609
GO:0000956	nuclear-transcribed mRNA catabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.190424959655729	5.25141242937853
GO:0001523	retinoid metabolic process	BP	N0.HOG0000814	2	0.00304223	1	1	1	0.0301237224314147	33.1964285714286
GO:0001885	endothelial cell development	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0398063474986552	25.1216216216216
GO:0002064	epithelial cell development	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.497041420118343	2.01190476190476
GO:0002225	positive regulation of antimicrobial peptide production	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.0387305002689618	25.8194444444445
GO:0002252	immune effector process	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.571274878967187	1.75047080979284
GO:0002376	immune system process	BP	N0.HOG0000108	8	0.000943866	1	1	2	1.4308768154922	1.39774436090226
GO:0002376	immune system process	BP	N0.HOG0000114	6	2.43212e-08	1	1	2	1.4308768154922	1.39774436090226
GO:0002440	production of molecular mediator of immune response	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.129101667563206	7.74583333333333
GO:0002520	immune system development	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.511027434104357	1.95684210526316
GO:0002521	leukocyte differentiation	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.242065626681011	4.13111111111111
GO:0002573	myeloid leukocyte differentiation	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.109736417428725	9.11274509803922
GO:0002682	regulation of immune system process	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.684238838084992	1.46147798742138
GO:0002684	positive regulation of immune system process	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.421732114039806	2.37117346938776
GO:0002697	regulation of immune effector process	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.195804195804196	5.10714285714286
GO:0002699	positive regulation of immune effector process	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.109736417428725	9.11274509803922
GO:0002700	regulation of production of molecular mediator of immune response	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.105433028509952	9.48469387755102
GO:0002702	positive regulation of production of molecular mediator of immune response	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.0699300699300699	14.3
GO:0002759	regulation of antimicrobial humoral response	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.0667025282409898	14.991935483871
GO:0002760	positive regulation of antimicrobial humoral response	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.0387305002689618	25.8194444444445
GO:0002775	antimicrobial peptide production	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.0613232920925229	16.3070175438597
GO:0002778	antibacterial peptide production	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.0268961807423346	37.18
GO:0002784	regulation of antimicrobial peptide production	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.0602474448628295	16.5982142857143
GO:0002786	regulation of antibacterial peptide production	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.0268961807423346	37.18
GO:0002831	regulation of response to biotic stimulus	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.28294782140936	3.53422053231939
GO:0002833	positive regulation of response to biotic stimulus	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.192576654115116	5.1927374301676
GO:0002920	regulation of humoral immune response	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.0742334588488435	13.4710144927536
GO:0002922	positive regulation of humoral immune response	BP	N0.HOG0000108	8	0.000943866	1	1	1	0.0398063474986552	25.1216216216216
GO:0003006	developmental process involved in reproduction	BP	N0.HOG0000155	2	0.00304223	1	1	1	1.47175901022055	0.679459064327485
GO:0003008	system process	BP	N0.HOG0000050	11	0.000801973	1	1	1	1.28886498117267	0.775876460767947
GO:0003158	endothelium development	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0849919311457773	11.7658227848101
GO:0005975	carbohydrate metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.350726196880043	2.85122699386503
GO:0005976	polysaccharide metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0860677783754707	11.61875
GO:0006066	alcohol metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	2	0.218396987627757	9.1576354679803
GO:0006066	alcohol metabolic process	BP	N0.HOG0000814	2	0.00304223	1	1	2	0.218396987627757	9.1576354679803
GO:0006081	aldehyde metabolic process	BP	N0.HOG0000814	2	0.00304223	1	1	1	0.0527165142549758	18.969387755102
GO:0006082	organic acid metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	3	0.654115115653577	4.58634868421053
GO:0006082	organic acid metabolic process	BP	N0.HOG0000162	2	0.00695568	1	1	3	0.654115115653577	4.58634868421053
GO:0006082	organic acid metabolic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	3	0.654115115653577	4.58634868421053
GO:0006091	generation of precursor metabolites and energy	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.379774072081764	2.63314447592068
GO:0006112	energy reserve metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.0710059171597633	14.0833333333333
GO:0006139	nucleobase-containing compound metabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	4	3.40613232920925	1.17435249526216
GO:0006139	nucleobase-containing compound metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	4	3.40613232920925	1.17435249526216
GO:0006139	nucleobase-containing compound metabolic process	BP	N0.HOG0000155	2	0.00304223	1	1	4	3.40613232920925	1.17435249526216
GO:0006139	nucleobase-containing compound metabolic process	BP	N0.HOG0000814	2	0.00304223	1	1	4	3.40613232920925	1.17435249526216
GO:0006163	purine nucleotide metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.437869822485207	2.28378378378378
GO:0006164	purine nucleotide biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	1	0.193652501344809	5.16388888888889
GO:0006325	chromatin organization	BP	N0.HOG0000155	2	0.00304223	1	1	2	0.717590102205487	2.78710644677661
GO:0006325	chromatin organization	BP	N0.HOG0000814	2	0.00304223	1	1	2	0.717590102205487	2.78710644677661
GO:0006338	chromatin remodeling	BP	N0.HOG0000155	2	0.00304223	1	1	1	0.434642280796127	2.30074257425743
GO:0006351	DNA-templated transcription	BP	N0.HOG0000042	3	0.00101874	1	1	3	1.94835933297472	1.53975704030922
GO:0006351	DNA-templated transcription	BP	N0.HOG0000155	2	0.00304223	1	1	3	1.94835933297472	1.53975704030922
GO:0006351	DNA-templated transcription	BP	N0.HOG0000814	2	0.00304223	1	1	3	1.94835933297472	1.53975704030922
GO:0006355	regulation of DNA-templated transcription	BP	N0.HOG0000042	3	0.00101874	1	1	3	1.80634749865519	1.66081000595593
GO:0006355	regulation of DNA-templated transcription	BP	N0.HOG0000155	2	0.00304223	1	1	3	1.80634749865519	1.66081000595593
GO:0006355	regulation of DNA-templated transcription	BP	N0.HOG0000814	2	0.00304223	1	1	3	1.80634749865519	1.66081000595593
GO:0006357	regulation of transcription by RNA polymerase II	BP	N0.HOG0000814	2	0.00304223	1	1	1	1.39967724583109	0.71445042275173
GO:0006366	transcription by RNA polymerase II	BP	N0.HOG0000814	2	0.00304223	1	1	1	1.5126412049489	0.661095305832148
GO:0006396	RNA processing	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.823023130715438	1.21503267973856
GO:0006401	RNA catabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.290478752017214	3.44259259259259
GO:0006402	mRNA catabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.265734265734266	3.76315789473684
GO:0006412	translation	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.57880580957504	1.72769516728625
GO:0006473	protein acetylation	BP	N0.HOG0000814	2	0.00304223	1	1	1	0.186121570736955	5.3728323699422
GO:0006476	protein deacetylation	BP	N0.HOG0000814	2	0.00304223	1	1	1	0.0710059171597633	14.0833333333333
GO:0006511	ubiquitin-dependent protein catabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.451855836471221	2.21309523809524
GO:0006518	peptide metabolic process	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.488434642280796	2.04735682819383
GO:0006520	amino acid metabolic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	1	0.251748251748252	3.97222222222222
GO:0006525	arginine metabolic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	1	0.013986013986014	71.5
GO:0006576	biogenic amine metabolic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	1	0.0828402366863905	12.0714285714286
GO:0006595	polyamine metabolic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	1	0.0107584722969338	92.95
GO:0006596	polyamine biosynthetic process	BP	N0.HOG0000504	3	8.39423e-05	1	1	1	0.00860677783754707	116.1875
GO:0006605	protein targeting	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.2926304464766	3.41727941176471
GO:0006612	protein targeting to membrane	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.132329209252286	7.55691056910569
GO:0006613	cotranslational protein targeting to membrane	BP	N0.HOG0000042	3	0.00101874	1	1	1	0.0796126949973104	12.5608108108108
GO:0006629	lipid metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	3	0.798278644432491	3.75808625336927
GO:0006629	lipid metabolic process	BP	N0.HOG0000162	2	0.00695568	1	1	3	0.798278644432491	3.75808625336927
GO:0006629	lipid metabolic process	BP	N0.HOG0000814	2	0.00304223	1	1	3	0.798278644432491	3.75808625336927
GO:0006631	fatty acid metabolic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	2	0.217321140398063	9.2029702970297
GO:0006631	fatty acid metabolic process	BP	N0.HOG0000162	2	0.00695568	1	1	2	0.217321140398063	9.2029702970297
GO:0006633	fatty acid biosynthetic process	BP	N0.HOG0000114	6	2.43212e-08	1	1	2	0.0839160839160839	23.8333333333333
GO:0006633	fatty acid biosynthetic process	BP	N0.HOG0000162	2	0.00695568	1	1	2	0.0839160839160839	23.8333333333333
