gene_id	gene_name	Vv154	Vv155	Vv156	Vv158	Vv160	Vv161	Vv165	Vv166	Vv168	Vv169	Vv171	Vv172	Vv175	Vv176	Vv181	Vv183	Vv184	Vv187	Vv188	Vv190	Vv191	Vv193	Vv194	Vv195	Vv197	Vv199	Vv200	Vv201	Vv202	Vv204	Vv205	Vv207	Vv208	Vv210	Vv211	Vv214	Vv215	Vv217	Vv218	Vv219	Vv220	Vv223	Vv224	Vv226	Vv227	Vv228	Vv230	Vv231	Vv232	Vv235	Vv236	Vv239	Vv241	Vv242	Vv243	Vv245	Vv246	Vv248	Vv250	Vv251	Vv252	Vv254	Vv255	Vv257	Vv258	Vv259
LOC127061349	LOC127061349	431.431252324246	403.536556461104	527.049959782072	571.143089300093	550.046503674483	649.122882683715	1120.41512606291	1195.73005019188	1134.45627038762	1160.02023396547	476.779288783924	763.522201382741	390.830747206768	326.853122455263	895.29239143362	1221.57287127819	1053.0600044664	798.731448473709	991.623827266149	641.487029971171	644.880231082756	688.471100037047	484.286601262653	314.245010975692	509.676621855104	496.697714566493	674.316665515874	962.913842335764	1264.91619677741	1782.25954867942	811.536538262166	466.956099123519	671.658868540117	528.280064515279	610.64146207738	375.16927723304	797.778213837423	605.277978988929	552.427907538282	727.193839302959	541.129356897319	1205.42723354467	1107.79533285746	600.032792739488	450.927967144819	637.24614005584	533.396487545921	436.585155250159	585.325959512608	529.170330635547	511.032734271175	469.115274298805	1270.81898312517	1242.01049103204	942.649973259487	761.367041598177	762.056695489911	584.471324909899	847.263872936642	871.769540243401	487.364867976147	595.47321352917	647.315375144207	557.375343646402	1428.32068155127	1948.56483003947
LOC127061350	LOC127061350	25.9346742704316	28.1208839078513	36.2600048085242	56.9700451042466	141.662733098447	123.663391656793	270.8363399849	330.892363191543	313.162541051027	316.628348911418	25.5025567558818	18.6489600347628	33.7459977378546	44.1821188883947	119.4573485774	307.834229120461	235.681897957846	214.494722664082	222.976951725374	31.7549609412073	26.035065072854	49.8393813438685	43.9956694831952	55.4816005301536	66.1280625326211	94.0821023385146	189.379395265273	215.70609888201	294.273003111719	564.398081035066	215.821107028146	21.5658632130152	20.2798615699191	19.7054215415307	29.3285210920218	27.0555743735494	92.6986033145727	120.944423109919	103.204834809651	136.286911974525	98.2302998875043	256.717662302886	226.678707076766	30.4051720058451	25.5579504511276	103.578740632419	36.1465810145443	90.0307982238668	126.905634597077	152.435192977258	152.323766576271	112.432925962738	597.703473035989	593.612321785634	45.4456346268979	36.4625091550683	83.5994572873469	110.757831858528	119.145853459125	130.017274625784	110.10389470344	106.042247412019	117.483400091454	106.039453642587	467.115491414253	697.33397150543
LOC127061351	LOC127061351	169.115571221946	185.125973032591	133.585311084403	110.258666064232	132.186633747829	130.350326758865	1207.71255438031	1586.94940614357	1779.51240596291	1902.76839918218	177.402233223258	346.760416239639	98.1900999452695	110.913633098132	384.270017613524	2558.1207160598	1734.35353439919	1642.29388002369	1982.50789156946	123.796686860722	102.12927441404	103.094227667918	109.882885850937	61.4307935216468	53.4158427489618	352.507382837835	371.666274579886	678.992184253908	2096.57571341196	3638.82476420269	1716.88237712731	329.961314019856	327.48132863093	60.2768109784141	79.7143906540474	74.3348185700758	103.828505436833	204.841244220506	616.261051510846	1461.39890734427	703.765963555384	2146.92555832904	2155.14907335028	330.245326889686	188.036850536297	137.893356726433	91.8556551315017	174.673381330188	347.406233868648	1077.10437100305	1176.27792998792	752.078732323937	2815.47396027841	3444.76218678981	144.346545113513	144.807177467199	103.632583288628	225.257972872716	335.068771923026	578.411058786119	686.400865015372	694.984066144502	1295.22753061361	937.942313577078	3749.73913992704	3383.14472772161
LOC127061352	LOC127061352	33.8602935472904	22.2840053745186	8.8497462284848	13.183277397959	13.0351779172725	13.2920889680605	25.6226588352824	47.9800358888879	529.59583249616	354.048510890189	11.0809677461981	18.1256468002147	7.87081211519553	9.01272252685599	6.76859071961664	32.0111543188482	18.8749675961828	80.6171915513963	219.020636894406	13.5306731009598	14.3848438261437	14.7244964476569	12.5883693413905	4.04506632744074	14.8312685551606	7.54154515780572	166.860236741273	16.7310635934424	250.293165262953	830.884358992845	183.902226828052	15.2179917342334	18.0294194765603	5.8425700200864	5.79007037865755	6.12785301700382	14.5910549320569	5.0456370261576	5.87989054684612	8.09743026233313	7.52779570675955	701.869127749431	649.007202654293	34.8174607584952	15.507352912362	13.608494207667	11.6749329261105	6.64695585235012	8.16695373828806	8.15397281540208	98.3022862049271	4.44644967095875	366.054038316051	368.344003560498	23.889525440192	19.509632622136	15.0767841330262	15.2674181506259	7.7426302746759	12.2139769866478	4.23299995793857	4.61083566661374	7.21614510414419	11.2890578479112	1148.9204247659	891.894741687278
LOC127061353	LOC127061353	55.9943455446572	61.2695200066095	27.364590659528	41.5305798428644	158.340865381167	171.502716704699	435.638063398949	549.250778828722	1139.20208448215	980.729324734446	31.0757169221253	39.3390110903933	50.5705660993408	51.7361072044743	273.801907201335	450.693432978443	404.287691994354	944.06180100716	1346.82859185015	47.7517873756395	48.6011093530798	29.8337121017829	32.4608982704452	76.2757421555721	63.4930855578567	218.077109128199	281.956706802263	321.246136573523	233.341018261621	468.869625061234	757.411841122563	43.4623553256754	47.432487121451	28.6449009867727	32.2061994368379	28.8698488747389	106.583626110598	147.829792994139	130.317215943777	111.564060072238	132.415222317496	468.305051854401	222.945209046297	33.2685146852744	58.04352807181	129.960803793602	25.2989167349233	106.972156579719	186.835433067234	211.876358756674	228.171677327198	65.6955143858172	294.130755305369	387.83990876361	25.0467784363338	26.6588379015228	50.0252398714894	140.005155069142	177.585712343612	154.244751927887	90.8867431372037	127.578498516807	93.7446662897763	108.845170338424	448.882139100684	492.297486339965
LOC127061354	LOC127061354	76.3757718186222	108.310637211751	214.660804563353	269.174438538693	116.415786612656	124.202344392247	240.209536839972	282.921280860938	824.591010902825	539.569542875478	61.7106281993708	66.4438401746171	43.0438954723151	97.5613456157504	71.7625869762588	314.564218916997	294.946172962368	333.176861832526	590.279596380003	44.0048885403883	61.9957579329495	102.184907756003	37.5437596127384	203.03832360974	85.917877575157	70.483742941107	84.2941188755142	155.309727244327	304.89260924262	510.242239536397	350.23858897598	34.9091687468214	126.499039352402	39.9723305314217	95.6791544686567	51.3436421415473	182.379810385223	58.9146380880552	42.8072875121627	90.8710549022015	53.4340556539134	699.502734083804	236.960471009401	125.347101755447	53.1101324677026	351.92838064262	67.0697044731319	68.143789968981	277.712154850166	83.1234624472531	92.6058879130298	33.5419707360447	614.66002942657	482.494767880656	196.023675975991	227.69307701894	144.446747690905	769.691705543757	101.70455774376	608.864947287591	44.8078524670278	59.3156251639257	82.6790765717951	82.5587739818769	389.973885789219	716.794016326767
LOC127061355	LOC127061355	42.5245126790212	33.2794009420055	37.0861323593477	50.0910868248577	40.6059986604739	38.7366357862422	60.8389459867136	64.2240911800023	49.1518281115915	52.9818107610186	40.7987519038173	43.0138346008532	35.9445528521229	34.8640921192977	44.27651030624	100.367840634913	63.6672936839986	39.663670927113	53.1635458789855	41.7405921256765	50.2473753580696	47.9076100283855	34.7486259197452	19.5064616316716	27.397367762328	24.3980901306208	30.0369074377642	55.8318089193046	89.1729925634524	120.459046469464	49.1728316685	17.7392687376505	35.3281275290223	35.5497896260955	29.9182337821685	21.7420374632528	56.9392557219187	39.1079644588583	36.0368113924369	36.5417603495228	43.4899304610335	58.1223781250752	69.1298651073082	34.2407535512869	32.7610633797465	48.792951277822	43.0569821784449	26.8537625387492	37.6681715923308	35.4488986371659	50.8114608758856	25.0012032200708	120.618372113436	106.409461816972	38.4978091430528	22.0112030706883	49.9261343864911	55.7395611126856	34.0629897790214	40.4779386588286	28.1206302194719	29.7841618941249	34.7234299450566	28.2832260144231	111.178519742627	178.306355835117
LOC127061356	LOC127061356	23.9690981778039	34.9544542910623	8.30124506610412	11.6675508378174	60.7826576235299	64.6049281220373	118.714752533986	142.698143431182	471.233852144343	530.804870380986	10.6564209714846	8.69018048322228	11.0711701725263	10.9304348688729	35.6448163014045	141.410824202605	91.8136229806596	329.957639440284	489.22583612393	14.2850819033569	17.5748009261707	8.13119070966457	6.31552404539251	17.2324729237451	13.6335544794711	46.4577461280449	49.5157448802797	67.4407637355332	58.6985974534899	378.299299162569	274.892661857931	18.4843928285728	18.208487304325	18.5906800570459	14.201926093423	22.4411690552379	29.8563492922944	35.4231204488462	27.4938502742489	27.8087245935767	30.9296419836115	137.648635209304	123.630502733673	15.7234724267401	18.9746673194168	19.7018675888418	8.15716643303628	39.8117951230732	49.1503180777919	38.7805901947778	48.5032603450721	9.6991761599347	138.438161813686	189.987646530237	4.84496777849352	5.89465547512757	9.95447336853387	47.4059549832257	37.4159918548028	36.1439108915927	27.1765842716148	31.8796638417488	19.2535837753899	18.0354080365325	156.700618126153	218.850100257586
LOC127061357	LOC127061357	845.542952687675	827.991889040282	822.205672989867	1409.59808787767	4311.86178424194	5039.74172304972	3076.29232380169	3354.42430937873	1845.22820126193	1767.73678529154	749.101469076806	1082.62362821726	957.03199962445	899.467197550582	10465.2511380066	2947.39867268351	2549.12015591621	1410.42630045069	1604.72394606864	1018.53312355703	1260.64744144145	1537.04949981426	1224.34830163185	2807.02295206041	1195.52803495965	19937.6008758762	7732.1182987314	3018.85387386463	3412.44878255028	2721.30702553496	1298.88327556747	454.277328298808	1208.24317334092	629.096686146937	737.988815571113	686.522702550998	1357.34240074904	10787.719217349	13333.7978454111	1329.82028790165	1683.39302708375	1867.54798193941	1900.79486047849	1005.01800774127	516.00104106181	2430.9061809334	704.196395834962	2406.12473529083	3107.37846315158	18491.3018786041	17345.8136863687	2887.66654128266	2315.79215201017	2237.2531692947	1508.04298500172	1315.05582569391	2534.63357703008	3741.93344031106	5360.99531129143	6392.89576529875	13975.2224050027	15981.5731221882	1523.86956714705	1033.9147660819	2667.00699699206	3500.22582269269
LOC127061358	LOC127061358	108.13507189464	97.9272895633889	96.931228040455	53.2720243639405	43.2822596161508	41.4339476325286	82.6632952874892	86.1860193629057	90.8937677655735	140.95283821931	64.3282486405698	105.001863721467	38.0043176735734	37.3289757571956	29.9454763038748	110.592947234241	95.3007120791905	77.0205411503017	78.1624428316909	90.7718142438822	93.5606323146899	69.0442335127382	76.309237212935	16.3544862709048	46.8224821883731	22.685485551066	67.5022081042082	52.4276797840446	343.529357059463	342.798260539214	66.1681240983076	84.062589829448	101.321972442757	48.4602750587944	52.2237926219649	54.63697737004	85.5540912108391	36.0937484677269	33.1547837862859	79.7509479616397	44.2309388583322	252.898700587347	293.149191824953	94.7966236255927	81.1749612111582	46.7666796144552	66.3754534831103	29.0196037632438	34.0344853757068	41.268179977313	54.6300656666425	39.0804018730192	453.926965382337	428.262476023187	90.9484277331333	83.4372765735367	72.2679697885326	48.4429510272283	35.9285190397159	37.6615802493099	23.6278906475008	34.7132106432209	91.440995019667	128.097283855265	305.757466142039	502.056595492041
